SUBAREA,YEARU,CW,jd,PRICEPPND
15,2009,14,98,212.142857142857
16,2009,14,98,145
18,2009,14,98,139.583333333333
19,2009,14,98,187.777777777778
11,2010,14,98,238
12,2010,14,98,200
13,2010,14,98,367.566666666667
14,2010,14,98,354.151515151515
15,2010,14,98,394.277777777778
16,2010,14,98,429.375
17,2010,14,98,377.272727272727
18,2010,14,98,393.888888888889
19,2010,14,98,374.47619047619
20,2010,14,98,393.407407407407
21,2010,14,98,429.375
11,2011,14,98,410
12,2011,14,98,275
13,2011,14,98,254.259259259259
14,2011,14,98,322.777777777778
15,2011,14,98,347.227272727273
16,2011,14,98,294.375
17,2011,14,98,210
18,2011,14,98,317.25
19,2011,14,98,592.5
20,2011,14,98,592.5
21,2011,14,98,592.5
11,2004,14,99,154.333333333333
13,2004,14,99,241
14,2004,14,99,225.210526315789
15,2004,14,99,285.633333333333
16,2004,14,99,222.666666666667
17,2004,14,99,177.947368421053
18,2004,14,99,257.8
19,2004,14,99,361.142857142857
20,2004,14,99,85
11,2005,14,99,187.5
13,2005,14,99,217.4
14,2005,14,99,118.058823529412
15,2005,14,99,261.571428571429
16,2005,14,99,142.5
18,2005,14,99,233
14,2006,14,99,300
17,2006,14,99,275
11,2008,14,99,285
12,2008,14,99,385
13,2008,14,99,406.111111111111
14,2008,14,99,315.555555555556
15,2008,14,99,232.666666666667
16,2008,14,99,293.636363636364
17,2008,14,99,190
18,2008,14,99,173.2
19,2008,14,99,224.285714285714
11,2009,14,99,130
13,2009,14,99,149.583333333333
14,2009,14,99,194.5
15,2009,14,99,158.333333333333
16,2009,14,99,249.375
17,2009,14,99,185.444444444444
18,2009,14,99,179.75
19,2009,14,99,157.5
11,2010,14,99,280
13,2010,14,99,274.230769230769
14,2010,14,99,297.352941176471
15,2010,14,99,429.375
17,2010,14,99,255.833333333333
18,2010,14,99,295.866666666667
20,2010,14,99,391.666666666667
21,2010,14,99,391.666666666667
11,2011,14,99,210
12,2011,14,99,325.333333333333
13,2011,14,99,210.394736842105
14,2011,14,99,240
16,2011,14,99,192.666666666667
17,2011,14,99,276.714285714286
18,2011,14,99,290.75
19,2011,14,99,287.75
11,2007,15,99,336.785714285714
16,2007,15,99,416.111111111111
17,2007,15,99,130
18,2007,15,99,175.8
21,2007,15,99,497.857142857143
11,2004,14,100,152
13,2004,14,100,181.090909090909
14,2004,14,100,135
15,2004,14,100,255
17,2004,14,100,231.739130434783
18,2004,14,100,235.5
19,2004,14,100,275.75
13,2005,14,100,200.620689655172
14,2005,14,100,204.333333333333
15,2005,14,100,240
16,2005,14,100,411.142857142857
17,2005,14,100,225
18,2005,14,100,173.5
21,2005,14,100,377.857142857143
13,2008,14,100,300
15,2008,14,100,110
17,2008,14,100,214.714285714286
18,2008,14,100,183.941176470588
11,2009,14,100,237.5
13,2009,14,100,194.285714285714
14,2009,14,100,349.411764705882
15,2009,14,100,375.5
16,2009,14,100,250
17,2009,14,100,201.454545454545
18,2009,14,100,152.2
19,2009,14,100,169.6
11,2010,14,100,240
13,2010,14,100,213.214285714286
14,2010,14,100,438.75
16,2010,14,100,275
17,2010,14,100,241.666666666667
18,2010,14,100,181.875
19,2010,14,100,346.833333333333
11,2011,14,100,400
13,2011,14,100,334.285714285714
14,2011,14,100,200
18,2011,14,100,343
11,2006,15,100,362.214285714286
13,2006,15,100,233.125
14,2006,15,100,87
15,2006,15,100,120
16,2006,15,100,168.75
17,2006,15,100,150
19,2006,15,100,233.941176470588
11,2007,15,100,148.333333333333
13,2007,15,100,195
17,2007,15,100,121.666666666667
18,2007,15,100,176.8
11,2004,14,101,143
13,2004,14,101,234.666666666667
14,2004,14,101,197.785714285714
15,2004,14,101,273.888888888889
16,2004,14,101,137.5
17,2004,14,101,217.291666666667
18,2004,14,101,230.933333333333
19,2004,14,101,282.1
13,2008,14,101,255
15,2008,14,101,92.5
17,2008,14,101,219.5
18,2008,14,101,203.5
19,2008,14,101,200
13,2009,14,101,247.5
14,2009,14,101,113
16,2009,14,101,153.333333333333
17,2009,14,101,216.714285714286
18,2009,14,101,160
19,2009,14,101,313.567567567568
21,2009,14,101,375.5
11,2010,14,101,315
12,2010,14,101,175
13,2010,14,101,485
14,2010,14,101,400
15,2010,14,101,366.2
16,2010,14,101,366.2
17,2010,14,101,353.363636363636
18,2010,14,101,131
20,2010,14,101,429.375
11,2005,15,101,208.2
12,2005,15,101,203
13,2005,15,101,380.761904761905
14,2005,15,101,124.153846153846
15,2005,15,101,130.625
16,2005,15,101,138.9375
17,2005,15,101,206
18,2005,15,101,179.666666666667
19,2005,15,101,257.142857142857
13,2006,15,101,215.555555555556
14,2006,15,101,226.25
15,2006,15,101,243.75
16,2006,15,101,255.833333333333
17,2006,15,101,266.542857142857
18,2006,15,101,178.384615384615
19,2006,15,101,223
13,2007,15,101,164.166666666667
14,2007,15,101,239
16,2007,15,101,160
18,2007,15,101,169.428571428571
11,2011,15,101,471.666666666667
12,2011,15,101,265
13,2011,15,101,286.428571428571
14,2011,15,101,220
15,2011,15,101,202.222222222222
17,2011,15,101,274.884615384615
19,2011,15,101,323.25
13,2004,14,102,150
14,2004,14,102,200
16,2004,14,102,201
17,2004,14,102,430
18,2004,14,102,307.5
19,2004,14,102,110
11,2008,14,102,370
13,2008,14,102,272
14,2008,14,102,253.461538461538
15,2008,14,102,487.222222222222
16,2008,14,102,388.5
17,2008,14,102,267.666666666667
18,2008,14,102,200.0625
19,2008,14,102,340.071428571429
13,2009,14,102,195
15,2009,14,102,140
17,2009,14,102,196.2
19,2009,14,102,274.533333333333
11,2005,15,102,271.666666666667
13,2005,15,102,152
14,2005,15,102,240.526315789474
15,2005,15,102,144.444444444444
16,2005,15,102,176
17,2005,15,102,121.571428571429
18,2005,15,102,168
19,2005,15,102,272.1
20,2005,15,102,8.5
11,2006,15,102,375
12,2006,15,102,286.666666666667
13,2006,15,102,215.833333333333
14,2006,15,102,214.222222222222
15,2006,15,102,185.416666666667
16,2006,15,102,190.5
17,2006,15,102,183.923076923077
18,2006,15,102,221.166666666667
20,2006,15,102,461.25
21,2006,15,102,461.25
13,2007,15,102,246.875
14,2007,15,102,282.045454545455
16,2007,15,102,401.111111111111
17,2007,15,102,416.111111111111
18,2007,15,102,233.84
21,2007,15,102,425
11,2010,15,102,317.727272727273
13,2010,15,102,406
14,2010,15,102,205.909090909091
15,2010,15,102,415
16,2010,15,102,429.375
17,2010,15,102,315.227272727273
18,2010,15,102,320.5
19,2010,15,102,429.375
20,2010,15,102,429.375
21,2010,15,102,429.375
13,2011,15,102,445.277777777778
14,2011,15,102,407.758620689655
15,2011,15,102,424.727272727273
16,2011,15,102,403.75
17,2011,15,102,254.454545454545
18,2011,15,102,259.75
19,2011,15,102,250.25
14,2008,14,103,282.5
16,2008,14,103,50
17,2008,14,103,110
18,2008,14,103,188
19,2008,14,103,258.2
11,2004,15,103,221.25
12,2004,15,103,215
13,2004,15,103,219.222222222222
14,2004,15,103,253.783783783784
15,2004,15,103,179.8125
16,2004,15,103,254.2
17,2004,15,103,230.035714285714
18,2004,15,103,257.1
19,2004,15,103,319.933333333333
20,2004,15,103,140
11,2005,15,103,500
13,2005,15,103,226.4
14,2005,15,103,427.083333333333
15,2005,15,103,144.833333333333
16,2005,15,103,176.666666666667
17,2005,15,103,150.25
19,2005,15,103,236
21,2005,15,103,223
11,2006,15,103,125
13,2006,15,103,162.5
14,2006,15,103,221.809523809524
15,2006,15,103,236.875
16,2006,15,103,233.333333333333
17,2006,15,103,257.75
19,2006,15,103,226.7
21,2006,15,103,425
13,2007,15,103,225
14,2007,15,103,105
15,2007,15,103,252.5
16,2007,15,103,200
18,2007,15,103,197.526315789474
19,2007,15,103,244.875
13,2009,15,103,187.5
14,2009,15,103,163.75
15,2009,15,103,146.666666666667
17,2009,15,103,193.6
18,2009,15,103,171.2
19,2009,15,103,193.4
11,2010,15,103,273.75
13,2010,15,103,225.714285714286
14,2010,15,103,403.75
15,2010,15,103,270.625
16,2010,15,103,230
17,2010,15,103,249.333333333333
18,2010,15,103,131
19,2010,15,103,125
20,2010,15,103,366.2
21,2010,15,103,366.2
12,2011,15,103,228.125
13,2011,15,103,205.576923076923
14,2011,15,103,197.5
15,2011,15,103,263.833333333333
16,2011,15,103,250
17,2011,15,103,248.2
18,2011,15,103,288.333333333333
19,2011,15,103,300
11,2008,14,104,255
13,2008,14,104,240
17,2008,14,104,115
18,2008,14,104,183.153846153846
13,2004,15,104,209.888888888889
14,2004,15,104,225.681818181818
16,2004,15,104,122
17,2004,15,104,196.789473684211
18,2004,15,104,323
19,2004,15,104,294
12,2005,15,104,152
13,2005,15,104,235.714285714286
14,2005,15,104,210.34
15,2005,15,104,446.818181818182
16,2005,15,104,405.071428571429
17,2005,15,104,167.5
19,2005,15,104,190.6
21,2005,15,104,469
11,2006,15,104,327
13,2006,15,104,226.166666666667
14,2006,15,104,161.666666666667
16,2006,15,104,187.5
17,2006,15,104,227
18,2006,15,104,182
11,2007,15,104,200
13,2007,15,104,202.5
16,2007,15,104,242.5
17,2007,15,104,235
18,2007,15,104,140
13,2009,15,104,163.636363636364
14,2009,15,104,156.923076923077
17,2009,15,104,217.8
18,2009,15,104,161.866666666667
19,2009,15,104,190.25
11,2010,15,104,350
13,2010,15,104,265.217391304348
14,2010,15,104,237.916666666667
15,2010,15,104,366.2
16,2010,15,104,317.846153846154
17,2010,15,104,222.571428571429
18,2010,15,104,334.416666666667
19,2010,15,104,396.888888888889
20,2010,15,104,372.6
21,2010,15,104,425.923076923077
12,2011,15,104,277.857142857143
13,2011,15,104,252.708333333333
14,2011,15,104,289.117647058824
15,2011,15,104,391.764705882353
16,2011,15,104,225.714285714286
17,2011,15,104,273
18,2011,15,104,297.5
19,2011,15,104,390.25
12,2004,15,105,172.5
13,2004,15,105,164.857142857143
14,2004,15,105,355.297297297297
15,2004,15,105,264.294117647059
16,2004,15,105,192
17,2004,15,105,323.318181818182
18,2004,15,105,595.833333333333
19,2004,15,105,520.375
20,2004,15,105,595.833333333333
11,2005,15,105,228
13,2005,15,105,197.45
14,2005,15,105,250.75
15,2005,15,105,250
16,2005,15,105,237.8
17,2005,15,105,250
18,2005,15,105,156.2
19,2005,15,105,263
21,2005,15,105,310
11,2006,15,105,157.5
13,2006,15,105,78.75
14,2006,15,105,127.5
15,2006,15,105,241.25
17,2006,15,105,231.75
19,2006,15,105,213.142857142857
14,2007,15,105,162.5
15,2007,15,105,360
18,2007,15,105,184.125
19,2007,15,105,259.5
16,2008,15,105,125
17,2008,15,105,207
18,2008,15,105,164.518518518519
19,2008,15,105,267.5
20,2008,15,105,269.444444444444
21,2008,15,105,372.941176470588
11,2009,15,105,250
13,2009,15,105,147.916666666667
14,2009,15,105,126.142857142857
15,2009,15,105,210
16,2009,15,105,335
18,2009,15,105,160.6
19,2009,15,105,335
20,2009,15,105,335
21,2009,15,105,335
12,2010,15,105,300
13,2010,15,105,168.333333333333
14,2010,15,105,350.869565217391
17,2010,15,105,212.777777777778
18,2010,15,105,179.75
19,2010,15,105,232.636363636364
21,2010,15,105,400.263157894737
11,2011,15,105,403.333333333333
12,2011,15,105,259.545454545455
13,2011,15,105,227.666666666667
14,2011,15,105,237.5
16,2011,15,105,125
17,2011,15,105,364.285714285714
18,2011,15,105,302
12,2004,15,106,200
13,2004,15,106,185.826086956522
14,2004,15,106,232.607142857143
15,2004,15,106,198.352941176471
17,2004,15,106,118.444444444444
19,2004,15,106,395
11,2005,15,106,210
13,2005,15,106,194.166666666667
14,2005,15,106,160
15,2005,15,106,181.666666666667
16,2005,15,106,225
17,2005,15,106,230
19,2005,15,106,312.5
21,2005,15,106,444.090909090909
13,2006,15,106,82.5
14,2006,15,106,80
16,2006,15,106,300
17,2006,15,106,211.181818181818
12,2008,15,106,375
14,2008,15,106,153.333333333333
15,2008,15,106,105
17,2008,15,106,77.6666666666667
18,2008,15,106,186.677419354839
19,2008,15,106,262.25
11,2009,15,106,280
12,2009,15,106,275
13,2009,15,106,150
14,2009,15,106,145.102040816327
15,2009,15,106,156
16,2009,15,106,265
17,2009,15,106,220.571428571429
18,2009,15,106,214.789473684211
19,2009,15,106,381.829268292683
21,2009,15,106,348.333333333333
11,2010,15,106,260
12,2010,15,106,250
13,2010,15,106,326.666666666667
14,2010,15,106,205.833333333333
16,2010,15,106,205
17,2010,15,106,212.5
18,2010,15,106,283
20,2010,15,106,365
21,2010,15,106,325.095238095238
12,2011,15,106,290
13,2011,15,106,321.875
14,2011,15,106,430
15,2011,15,106,444.066666666667
16,2011,15,106,539.5
17,2011,15,106,293
18,2011,15,106,473.153846153846
21,2011,15,106,586.666666666667
13,2007,16,106,233.333333333333
14,2007,16,106,91
15,2007,16,106,189.285714285714
16,2007,16,106,180.833333333333
17,2007,16,106,371.785714285714
18,2007,16,106,171.6
20,2007,16,106,353.75
11,2004,15,107,170
13,2004,15,107,198.291666666667
14,2004,15,107,129.2
16,2004,15,107,125.4
17,2004,15,107,229
18,2004,15,107,378.1
19,2004,15,107,436.833333333333
13,2005,15,107,118
16,2005,15,107,242
17,2005,15,107,287
19,2005,15,107,312.5
13,2008,15,107,175
14,2008,15,107,162.857142857143
16,2008,15,107,210
17,2008,15,107,129
18,2008,15,107,196.379310344828
19,2008,15,107,225
11,2009,15,107,214
13,2009,15,107,167.692307692308
14,2009,15,107,155.161290322581
16,2009,15,107,203.333333333333
17,2009,15,107,192
18,2009,15,107,151.333333333333
19,2009,15,107,189.352941176471
11,2010,15,107,215
13,2010,15,107,516.666666666667
14,2010,15,107,308.333333333333
15,2010,15,107,241.666666666667
16,2010,15,107,187.5
17,2010,15,107,250.444444444444
18,2010,15,107,199
19,2010,15,107,285
13,2011,15,107,208.25
14,2011,15,107,341.111111111111
17,2011,15,107,557.5
18,2011,15,107,324.5
19,2011,15,107,275
11,2006,16,107,231
13,2006,16,107,136.538461538462
14,2006,16,107,218.452830188679
15,2006,16,107,129
17,2006,16,107,210.714285714286
18,2006,16,107,173.8
19,2006,16,107,255.181818181818
21,2006,16,107,398.571428571429
11,2007,16,107,148.333333333333
13,2007,16,107,200
14,2007,16,107,217.666666666667
17,2007,16,107,487.857142857143
18,2007,16,107,179.222222222222
11,2004,15,108,143.166666666667
13,2004,15,108,289.428571428571
14,2004,15,108,142
15,2004,15,108,292.4
16,2004,15,108,156.428571428571
17,2004,15,108,246.5
18,2004,15,108,214.727272727273
19,2004,15,108,306.5
20,2004,15,108,290.384615384615
11,2008,15,108,210
13,2008,15,108,205
14,2008,15,108,223.490566037736
15,2008,15,108,550
16,2008,15,108,241.666666666667
17,2008,15,108,282.6
18,2008,15,108,199.37037037037
19,2008,15,108,210
13,2009,15,108,302.5
14,2009,15,108,283.421052631579
15,2009,15,108,305
16,2009,15,108,375.5
17,2009,15,108,317.533333333333
19,2009,15,108,189.5
21,2009,15,108,247.5
11,2010,15,108,280
13,2010,15,108,214.285714285714
14,2010,15,108,400
16,2010,15,108,200
18,2010,15,108,165
11,2005,16,108,215.307692307692
12,2005,16,108,152
13,2005,16,108,183
14,2005,16,108,183
17,2005,16,108,196.25
18,2005,16,108,182
19,2005,16,108,270.166666666667
21,2005,16,108,308.676470588235
11,2006,16,108,281.75
13,2006,16,108,87.3076923076923
14,2006,16,108,189.55
15,2006,16,108,217.5
16,2006,16,108,214.333333333333
17,2006,16,108,228.473684210526
18,2006,16,108,223.222222222222
19,2006,16,108,199.2
13,2007,16,108,302.1875
14,2007,16,108,111.666666666667
17,2007,16,108,225
18,2007,16,108,189.611111111111
20,2007,16,108,440
11,2011,16,108,480
12,2011,16,108,260
13,2011,16,108,170.555555555556
14,2011,16,108,152.105263157895
15,2011,16,108,304.571428571429
16,2011,16,108,208.061224489796
17,2011,16,108,259.95
18,2011,16,108,295.666666666667
19,2011,16,108,311.275862068966
20,2011,16,108,571.111111111111
21,2011,16,108,571.111111111111
11,2004,15,109,167
13,2004,15,109,170.5
15,2004,15,109,175
16,2004,15,109,245.833333333333
17,2004,15,109,210
18,2004,15,109,275
13,2008,15,109,225.833333333333
14,2008,15,109,223.727272727273
15,2008,15,109,175
17,2008,15,109,110
18,2008,15,109,222.166666666667
19,2008,15,109,251.833333333333
13,2009,15,109,200
17,2009,15,109,213.8
18,2009,15,109,177
11,2005,16,109,213.545454545455
13,2005,16,109,250.6
14,2005,16,109,132.5
15,2005,16,109,156.25
16,2005,16,109,165.166666666667
17,2005,16,109,227.5
18,2005,16,109,177.2
19,2005,16,109,279.583333333333
11,2006,16,109,204
13,2006,16,109,120
14,2006,16,109,157.647058823529
16,2006,16,109,275
17,2006,16,109,229.333333333333
18,2006,16,109,134
19,2006,16,109,221.727272727273
11,2007,16,109,180
13,2007,16,109,184.130434782609
14,2007,16,109,162.021276595745
15,2007,16,109,351.666666666667
16,2007,16,109,507.142857142857
17,2007,16,109,179.5
18,2007,16,109,164.615384615385
19,2007,16,109,252.583333333333
20,2007,16,109,507.142857142857
11,2010,16,109,303.333333333333
13,2010,16,109,288.076923076923
14,2010,16,109,203.333333333333
15,2010,16,109,303.714285714286
16,2010,16,109,307.625
17,2010,16,109,240
18,2010,16,109,176.833333333333
19,2010,16,109,286.571428571429
20,2010,16,109,375.894736842105
21,2010,16,109,342.791666666667
11,2011,16,109,200
12,2011,16,109,250
13,2011,16,109,195
14,2011,16,109,190.185185185185
15,2011,16,109,410.9375
16,2011,16,109,267.024390243902
17,2011,16,109,250.230769230769
18,2011,16,109,289.714285714286
19,2011,16,109,330.75
20,2011,16,109,488.888888888889
11,2008,15,110,372.5
13,2008,15,110,192.5
14,2008,15,110,149
17,2008,15,110,186
18,2008,15,110,192.25
19,2008,15,110,266
11,2004,16,110,170.8
12,2004,16,110,270.5
13,2004,16,110,187.433333333333
14,2004,16,110,134.357142857143
15,2004,16,110,199.55
16,2004,16,110,227.230769230769
17,2004,16,110,268.571428571429
18,2004,16,110,435
19,2004,16,110,290
20,2004,16,110,366.428571428571
21,2004,16,110,349.411764705882
11,2005,16,110,244.142857142857
13,2005,16,110,138.777777777778
15,2005,16,110,225
16,2005,16,110,210
17,2005,16,110,274.111111111111
19,2005,16,110,249
11,2006,16,110,210
12,2006,16,110,70
13,2006,16,110,109.390243902439
14,2006,16,110,177.033333333333
15,2006,16,110,261.5
16,2006,16,110,100
17,2006,16,110,244
19,2006,16,110,345
11,2007,16,110,180
13,2007,16,110,190.714285714286
14,2007,16,110,143.194444444444
15,2007,16,110,162.142857142857
16,2007,16,110,237.5
17,2007,16,110,207.933333333333
18,2007,16,110,173.375
19,2007,16,110,222.833333333333
13,2009,16,110,153.125
14,2009,16,110,172.8125
15,2009,16,110,157.142857142857
17,2009,16,110,346.459459459459
18,2009,16,110,169.95
19,2009,16,110,209.2
11,2010,16,110,275
12,2010,16,110,300
13,2010,16,110,278.928571428571
14,2010,16,110,375.318181818182
15,2010,16,110,325.241379310345
16,2010,16,110,372.6
17,2010,16,110,310.736842105263
18,2010,16,110,242
20,2010,16,110,259.619047619048
21,2010,16,110,280.97619047619
12,2011,16,110,277.222222222222
13,2011,16,110,198.928571428571
14,2011,16,110,166.908396946565
15,2011,16,110,313.333333333333
16,2011,16,110,177.5
17,2011,16,110,219.333333333333
18,2011,16,110,305.833333333333
19,2011,16,110,316.866666666667
11,2008,15,111,201.25
13,2008,15,111,175
14,2008,15,111,120
15,2008,15,111,240
17,2008,15,111,143.285714285714
18,2008,15,111,224.235294117647
19,2008,15,111,258.2
21,2008,15,111,321.5
11,2004,16,111,202.25
12,2004,16,111,325.8
13,2004,16,111,151
14,2004,16,111,202.263157894737
15,2004,16,111,191
16,2004,16,111,305.34375
17,2004,16,111,288.25
18,2004,16,111,242.333333333333
19,2004,16,111,435
20,2004,16,111,299.166666666667
21,2004,16,111,351.428571428571
11,2005,16,111,222
12,2005,16,111,203
13,2005,16,111,203.823529411765
14,2005,16,111,355.586206896552
15,2005,16,111,198.75
16,2005,16,111,224.5
17,2005,16,111,200
18,2005,16,111,226
19,2005,16,111,230.473684210526
11,2006,16,111,231
13,2006,16,111,125.761904761905
14,2006,16,111,201.925925925926
15,2006,16,111,291.5
16,2006,16,111,225
17,2006,16,111,230.714285714286
18,2006,16,111,253.105263157895
19,2006,16,111,197.222222222222
21,2006,16,111,377.117647058824
11,2007,16,111,180
13,2007,16,111,169.166666666667
14,2007,16,111,203.636363636364
15,2007,16,111,172.5
16,2007,16,111,176.666666666667
17,2007,16,111,323
18,2007,16,111,260.384615384615
11,2009,16,111,181.666666666667
12,2009,16,111,315
13,2009,16,111,198.269230769231
14,2009,16,111,150.384615384615
15,2009,16,111,177.857142857143
16,2009,16,111,150
17,2009,16,111,225
18,2009,16,111,153
19,2009,16,111,185
21,2009,16,111,335
11,2010,16,111,299
13,2010,16,111,377.5
14,2010,16,111,198.333333333333
16,2010,16,111,200
17,2010,16,111,202.375
18,2010,16,111,185.428571428571
19,2010,16,111,223.333333333333
21,2010,16,111,299.285714285714
11,2011,16,111,356.25
12,2011,16,111,250
13,2011,16,111,213.958333333333
14,2011,16,111,198.369565217391
15,2011,16,111,226.625
16,2011,16,111,185.63829787234
17,2011,16,111,261
18,2011,16,111,281.6
19,2011,16,111,350
11,2004,16,112,172.5
13,2004,16,112,185.512195121951
14,2004,16,112,173.352941176471
16,2004,16,112,438.272727272727
17,2004,16,112,247.25
18,2004,16,112,237.875
19,2004,16,112,270.55
11,2005,16,112,300.243243243243
13,2005,16,112,161.777777777778
14,2005,16,112,289
15,2005,16,112,242
16,2005,16,112,223
17,2005,16,112,212
18,2005,16,112,209.153846153846
19,2005,16,112,320
21,2005,16,112,292.5
11,2006,16,112,446.666666666667
13,2006,16,112,143.703703703704
14,2006,16,112,117.666666666667
16,2006,16,112,242.142857142857
17,2006,16,112,212.4
18,2006,16,112,232.25
21,2006,16,112,330
13,2007,16,112,190
14,2007,16,112,173.846153846154
15,2007,16,112,122.5
16,2007,16,112,122.5
18,2007,16,112,170.631578947368
11,2008,16,112,210
12,2008,16,112,350
13,2008,16,112,386.666666666667
